"URL","Status Code"
"https://www.latimes.com/politics/story/2020-09-24/trump-promises-protect-sick-americans-does-order-do-that","200"
"https://www.latimes.com/about/virtual-events","200"
"https://www.latimes.com/politics/story/2020-09-23/arizona-latinos-2020-voter-outreach-coronavirus-election","200"
"https://www.latimes.com/world-nation/story/2020-09-28/france-vows-protect-jewish-community-after-knife-attack","200"
"https://www.latimes.com/sports/ucla/story/2020-09-25/ucla-test-results-revealed-within-athletic-department-coronavirus","200"
"https://www.latimes.com/lifestyle/story/2020-09-24/new-york-fashion-week-2020-la-labels-shine","200"
"https://www.latimes.com/politics/story/2020-08-07/russia-trying-to-undermine-biden-in-election-white-house-intelligence-report-says","200"
"https://www.latimes.com/california","200"
"https://www.latimes.com/california/story/2020-09-21/coronavirus-numbers-san-diego-escaping-the-purple-tier","200"
"https://www.latimes.com/prsbymff0-e","200"
"https://www.latimes.com/california/story/2020-09-24/remote-learning-children-crying-emotional-literacy","200"
"https://www.latimes.com/sports/ucla/story/2020-09-24/ucla-womens-basketball-practice-together-after-six-months-quarantine-coronavirus","200"
"https://www.latimes.com/world-nation/story/2020-09-28/ambassadors-appeal-acceptance-lgbt-people-poland","200"
"https://www.latimes.com/entertainment-arts/tv/story/2020-09-28/whats-on-tv-tuesday-sept-29","200"
"https://www.latimes.com/entertainment-arts/music","200"
"https://www.latimes.com/world-nation/story/2020-09-19/virus-measures-targeted-by-protesters-despite-case-spikes","200"
"https://www.latimes.com/politics/la-na-pol-court-abortion-precedent-20180703-story.html","200"
"https://www.latimes.com/food/newsletter/2020-09-26/tasting-notes-interview-javier-cabral-la-taco-tasting-notes","200"
"https://www.latimes.com/california/story/2020-09-28/california-wine-country-fires-homes-lost-evacuations","200"
"https://www.latimes.com/newsletters/coronavirus-today","200"
"https://www.latimes.com/opinion/story/2020-09-20/robots-technology-covid-19-pandemic","200"
"https://www.latimes.com/flyoutsubscribe","301"
"https://www.latimes.com/about/how-to-obtain-rights-permissions","200"
"https://www.latimes.com/projects/2020-election-trump-top-california-donors/","200"
"https://www.latimes.com/entertainment-arts/business","200"
"https://www.latimes.com/topic/campaign-2020","200"
"https://www.latimes.com/world-nation/newsletter/2020-09-28/trump-taxes-campaign-todays-headlines","200"
"https://www.latimes.com/world-nation/story/2020-09-20/coronavirus-aerosol-airborne-spread","200"
"https://www.latimes.com/travel/story/2020-09-17/whats-open-las-vegas","200"
"https://www.latimes.com/california/story/2020-09-28/election-covid-19-california-los-angeles-campaign","200"
"https://www.latimes.com/topic/fires","200"
"https://www.latimes.com/world-nation/story/2020-09-28/pakistan-supreme-court-accepts-appeal-daniel-pearl-family","200"
"https://www.latimes.com/world-nation/story/2020-07-19/trump-wont-commit-to-accepting-election-result","200"
"https://www.latimes.com/science/story/2020-09-10/the-coronavirus-may-have-reached-los-angeles-even-before-china-announced-its-outbreak","200"
"http://www.latimes.com/espanol/","301"
"https://www.latimes.com/obituaries","200"
"https://www.latimes.com/california/story/2020-09-23/la-county-covid-19-transmission-rate-increases-officials-await-labor-day-numbers","200"
"https://www.latimes.com/politics/story/2020-08-17/trump-vs-biden-comparing-their-policies","200"
"https://www.latimes.com/about/los-angeles-times-internships","200"
"https://www.latimes.com/sports/soccer/story/2020-09-25/lafc-galaxy-fans-home-games-coronavirus-covid-19-mls","200"
"https://www.latimes.com/about/for-the-record/","200"
"https://www.latimes.com/entertainment-arts/awards","200"
"https://www.latimes.com/sports/story/2020-09-27/kurt-busch-nascar-cup-playoffs-las-vegas","200"
"https://www.latimes.com/politics/newsletter/2020-07-31/obama-strikes-death-blow-senate-filibuster-essential-politics","200"
"https://www.latimes.com/science/story/2020-09-23/college-openings-fueled-3-000-covid-19-cases-per-day-researchers-say","200"
"https://www.latimes.com/politics/story/2020-09-27/buckle-up-for-the-first-debate","200"
"https://www.latimes.com/lifestyle/story/2020-09-19/la-affairs-dating-a-nurse-during-coronavirus","200"
"https://www.latimes.com/privacy-policy","200"
"https://www.latimes.com/science/story/2020-03-11/why-we-should-keep-trying-to-contain-the-coronavirus-flatten-the-curve","200"
"https://www.latimes.com/projects/coronavirus-lives-lost-in-california/","200"
